Time Start	Time End	Scan #	Type	7.91 nm	8.20 nm	8.51 nm	8.82 nm	9.14 nm	9.47 nm	9.82 nm	10.18 nm	10.55 nm	10.94 nm	11.34 nm	11.76 nm	12.19 nm	12.63 nm	13.10 nm	13.58 nm	14.07 nm	14.59 nm	15.12 nm	15.68 nm	16.25 nm	16.85 nm	17.47 nm	18.11 nm	18.77 nm	19.46 nm	20.17 nm	20.91 nm	21.67 nm	22.47 nm	23.29 nm	24.14 nm	25.03 nm	25.95 nm	26.90 nm	27.88 nm	28.90 nm	29.96 nm	31.06 nm	32.20 nm	33.38 nm	34.60 nm	35.87 nm	37.18 nm	38.54 nm	39.95 nm	41.42 nm	42.94 nm	44.51 nm	46.14 nm	47.83 nm	49.58 nm	51.40 nm	53.28 nm	55.23 nm	57.25 nm	59.35 nm	61.53 nm	63.78 nm	66.12 nm	68.54 nm	71.05 nm	73.65 nm	76.35 nm	79.15 nm	82.05 nm	85.05 nm	88.17 nm	91.40 nm	94.75 nm	98.22 nm	101.82 nm	105.54 nm	109.41 nm	113.42 nm	117.57 nm	121.88 nm	126.35 nm	130.97 nm	135.77 nm	140.75 nm	145.90 nm	151.25 nm	156.79 nm	162.53 nm	168.49 nm	174.66 nm	181.06 nm	187.69 nm	194.56 nm	201.69 nm	209.08 nm	216.74 nm	224.68 nm	232.91 nm	241.44 nm	250.29 nm	259.46 nm	268.96 nm	278.81 nm	289.03 nm	299.61 nm	310.59 nm	321.97 nm	333.76 nm	345.99 nm	358.66 nm	371.80 nm	385.42 nm	399.54 nm	414.18 nm	429.35 nm	445.08 nm	461.38 nm	478.29 nm	495.81 nm	513.97 nm	532.80 nm	552.32 nm	572.55 nm	593.52 nm	615.27 nm	637.80 nm	661.17 nm	685.39 nm	710.50 nm	736.53 nm	763.51 nm	791.48 nm	820.47 nm	850.53 nm	881.68 nm	913.98 nm	947.46 nm	982.17 nm	1018.15 nm	1055.45 nm	1094.11 nm	1134.19 nm	1175.74 nm	1218.81 nm	1263.46 nm	1309.75 nm	1357.73 nm	Cell P [hPa]	Ext. T [°C]	Ext. RH [%]	Ext. 3 []	DMA P-nozzle [Pa]	DMA P [hPa]	DMA T [°C]	Warning	Error	C1/C0	Flow [lpm]	T Con [°C]	T Sat [°C]	T Mes [°C]	T Noz [°C]	T Coo [°C]	T Amb [°C]	I total [A]	I Laser [A]	U_LTrap	diffp [hPa]	Liq	RH dig [%]	T dig [°C]
06/07/2021 10:50:45	06/07/2021 10:54:02	178	DSc.P	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	2.708E-1	9.960E-1	0.000E+0	8.884E-1	5.977E-2	2.145E+0	5.254E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	4.377E-1	2.303E-1	0.000E+0	7.263E-1	1.351E+0	8.110E-1	0.000E+0	9.591E-1	7.689E-1	4.432E-1	2.158E-1	9.889E-1	1.463E+0	0.000E+0	9.973E-1	1.319E+0	3.706E-1	1.835E+0	1.402E+0	1.961E+0	1.478E+0	2.334E+0	2.128E+0	3.192E+0	2.964E+0	2.304E+0	3.288E+0	3.933E+0	1.589E+0	2.739E+0	2.750E+0	2.512E+0	1.803E+0	2.858E+0	2.770E+0	3.901E+0	5.288E+0	2.702E+0	3.335E+0	3.267E+0	3.709E+0	4.204E+0	3.492E+0	3.159E+0	2.395E+0	1.355E+0	9.872E-1	6.371E-1	7.587E-1	1.959E+0	2.739E+0	1.732E+0	2.822E-1	1.256E+0	1.550E+0	8.974E-1	8.526E-1	1.404E+0	2.277E+0	2.587E+0	1.754E+0	1.718E+0	8.697E-1	4.076E-1	9.149E-1	1.910E+0	1.850E+0	1.195E+0	1.183E+0	1.452E+0	9.287E-1	1.343E+0	1.315E+0	1.427E+0	9.814E-1	6.678E-1	6.126E-1	3.494E-1	7.794E-1	8.115E-1	5.608E-1	1.367E-1	1.931E-1	2.433E-1	9.374E-3	7.576E-3	2.749E-1	4.718E-1	2.073E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	8.421E+2	0.000E+0	0.000E+0	0.000E+0	2.586E+1	8.450E+2	2.330E+1	00008	00000	 1.000E+0	 0.305	 10.01	 36.01	 35.27	 36.07	 29.76	 31.82	 0.654	 0.020	 0.444	     2	000	  0.00	  0.00
06/07/2021 10:54:25	06/07/2021 10:57:42	179	DSc.P	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	1.149E+0	4.142E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	7.557E-1	5.664E-2	3.854E-1	5.131E-1	0.000E+0	0.000E+0	5.294E-1	5.286E-1	2.600E-1	0.000E+0	3.011E-1	2.732E-1	3.951E-1	4.931E-1	2.539E-2	9.800E-1	1.425E+0	6.330E-1	2.638E-1	6.268E-1	1.452E+0	2.745E-1	1.059E+0	1.475E+0	1.139E+0	2.192E+0	1.387E+0	1.139E+0	1.765E+0	1.955E+0	2.030E+0	2.461E+0	2.710E+0	2.822E+0	2.948E+0	2.883E+0	2.879E+0	3.368E+0	2.696E+0	2.411E+0	2.826E+0	2.257E+0	3.623E+0	1.990E+0	2.404E+0	2.938E+0	5.607E+0	5.381E+0	1.797E+0	1.386E+0	1.298E+0	1.737E+0	2.893E+0	2.363E+0	1.872E+0	1.354E+0	2.239E-1	3.282E-1	7.636E-1	2.405E+0	3.173E+0	2.237E+0	8.187E-1	8.373E-1	8.688E-1	9.638E-1	1.774E+0	9.603E-1	1.272E+0	1.978E+0	2.974E+0	2.058E+0	3.382E-1	1.782E-1	6.600E-1	7.927E-1	1.595E+0	1.301E+0	1.499E+0	1.381E+0	5.716E-1	9.987E-1	8.560E-1	5.803E-1	9.231E-1	8.093E-1	1.051E+0	1.410E+0	5.795E-1	4.337E-1	7.022E-1	2.648E-1	2.489E-1	2.286E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	8.010E-2	2.683E-1	1.777E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	8.420E+2	0.000E+0	0.000E+0	0.000E+0	2.569E+1	8.450E+2	2.330E+1	00008	00000	 1.000E+0	 0.305	 10.01	 36.01	 35.33	 36.13	 29.82	 31.82	 0.677	 0.020	 0.459	     2	006	  0.00	  0.00
06/07/2021 10:58:05	06/07/2021 11:01:22	180	DSc.P	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	3.136E-2	8.054E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	5.201E-1	8.902E-1	5.604E-1	8.938E-2	0.000E+0	0.000E+0	0.000E+0	0.000E+0	3.682E-1	8.486E-1	8.716E-1	6.700E-1	4.512E-1	3.207E-1	1.396E+0	1.466E+0	1.956E+0	2.048E+0	1.205E+0	2.438E+0	2.224E+0	1.225E+0	1.544E+0	1.019E+0	1.793E+0	2.137E+0	6.400E-1	1.193E+0	2.744E+0	2.414E+0	2.267E+0	1.238E+0	1.708E+0	1.618E+0	2.118E+0	3.831E+0	2.238E+0	3.129E+0	2.803E+0	3.086E+0	3.276E+0	2.509E+0	3.802E+0	4.130E+0	3.439E+0	2.932E+0	2.445E+0	2.990E+0	1.699E+0	2.839E+0	3.155E+0	2.499E+0	1.975E+0	2.042E+0	1.172E+0	1.546E+0	2.174E+0	1.991E+0	2.376E+0	2.389E+0	2.232E+0	7.755E-1	0.000E+0	9.430E-1	1.755E+0	2.134E+0	1.978E+0	1.482E+0	1.791E+0	1.301E+0	7.630E-1	5.590E-1	8.664E-1	4.975E-1	7.596E-1	1.714E+0	2.070E+0	1.891E+0	7.693E-1	2.555E-1	5.227E-1	7.297E-1	6.729E-1	4.165E-1	2.377E-1	4.336E-1	7.022E-1	9.752E-1	4.828E-1	0.000E+0	0.000E+0	1.003E-1	5.205E-1	3.830E-1	0.000E+0	0.000E+0	9.307E-2	2.732E-1	1.751E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	8.419E+2	0.000E+0	0.000E+0	0.000E+0	2.586E+1	8.450E+2	2.330E+1	00008	00000	 1.000E+0	 0.305	 10.01	 36.01	 35.33	 36.07	 29.82	 31.82	 0.699	 0.020	 0.444	     2	000	  0.00	  0.00
06/07/2021 11:01:45	06/07/2021 11:05:02	181	DSc.P	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	1.118E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	6.431E-1	2.696E-1	0.000E+0	0.000E+0	0.000E+0	3.656E-2	5.090E-1	0.000E+0	0.000E+0	4.621E-1	1.032E+0	1.265E+0	1.310E+0	5.630E-1	3.025E-1	1.557E+0	1.187E+0	4.749E-1	1.672E+0	3.771E-1	1.467E+0	1.566E+0	2.187E+0	2.430E+0	9.743E-1	2.396E+0	3.261E+0	4.489E+0	3.768E+0	2.910E+0	2.866E+0	2.319E+0	2.041E+0	3.711E+0	3.410E+0	2.605E+0	2.944E+0	3.649E+0	4.624E+0	3.376E+0	5.037E+0	3.803E+0	2.008E+0	2.314E+0	3.430E+0	3.469E+0	5.555E+0	3.935E+0	3.424E+0	4.518E+0	4.248E+0	2.623E+0	2.751E+0	2.327E+0	2.818E+0	2.843E+0	2.599E+0	2.962E+0	0.000E+0	1.302E+0	1.143E+0	1.564E+0	2.199E+0	1.290E+0	2.607E+0	2.130E+0	1.539E+0	1.565E+0	1.547E+0	1.064E+0	9.414E-1	2.342E+0	1.580E+0	1.514E+0	1.062E+0	7.098E-1	4.827E-1	3.175E-1	7.523E-1	1.089E+0	3.551E-1	8.869E-1	1.318E+0	1.258E+0	1.518E+0	1.276E+0	1.175E+0	8.500E-1	3.351E-1	2.433E-1	4.828E-1	7.467E-1	7.089E-1	2.173E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	8.420E+2	0.000E+0	0.000E+0	0.000E+0	2.620E+1	8.450E+2	2.330E+1	00008	00000	 1.000E+0	 0.305	 10.01	 36.01	 35.33	 36.07	 29.88	 31.88	 0.777	 0.021	 0.468	     2	000	  0.00	  0.00
06/07/2021 11:05:25	06/07/2021 11:08:42	182	DSc.P	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	5.228E-1	2.979E-1	5.567E-1	3.930E-2	2.109E-1	4.032E-1	0.000E+0	5.165E-1	3.073E-1	2.968E-1	7.697E-1	3.692E-1	4.970E-1	1.802E+0	1.133E+0	9.181E-1	1.931E+0	2.337E+0	2.526E+0	1.939E+0	3.040E+0	1.526E+0	1.298E+0	8.980E-1	1.206E+0	1.475E+0	8.968E-1	9.700E-1	2.420E+0	2.338E+0	1.995E+0	3.999E+0	2.672E+0	4.053E+0	3.325E+0	3.445E+0	3.338E+0	2.734E+0	4.186E+0	3.054E+0	3.532E+0	5.291E+0	4.288E+0	3.365E+0	3.291E+0	3.983E+0	3.175E+0	3.536E+0	3.581E+0	2.893E+0	2.893E+0	1.888E+0	9.033E-1	2.612E+0	2.145E+0	2.199E+0	1.903E+0	1.403E+0	2.583E+0	1.135E+0	1.389E+0	2.880E+0	1.928E+0	1.797E+0	2.604E+0	2.813E+0	1.657E+0	9.931E-1	1.529E+0	1.514E+0	2.024E+0	1.836E+0	1.942E+0	2.337E+0	1.872E+0	1.218E+0	1.508E+0	1.760E+0	1.114E+0	1.093E+0	9.089E-1	1.009E+0	1.044E+0	7.958E-1	5.438E-1	4.809E-1	4.865E-1	4.921E-1	4.902E-1	2.517E-1	2.546E-1	2.073E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	8.419E+2	0.000E+0	0.000E+0	0.000E+0	2.654E+1	8.450E+2	2.335E+1	00008	00000	 1.000E+0	 0.305	 10.01	 36.01	 35.33	 36.13	 29.88	 31.94	 0.732	 0.021	 0.459	     2	000	  0.00	  0.00
06/07/2021 11:09:05	06/07/2021 11:12:22	183	DSc.P	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	1.507E+0	1.137E-1	1.064E+0	6.475E-1	6.283E-1	0.000E+0	1.102E+0	5.957E-1	4.745E-1	9.491E-1	8.628E-1	7.965E-1	7.814E-1	4.406E-1	0.000E+0	0.000E+0	1.452E+0	1.689E+0	1.316E+0	1.385E+0	2.233E+0	2.702E+0	2.048E+0	2.003E+0	3.472E+0	2.405E+0	1.461E+0	2.018E+0	2.693E+0	1.582E+0	1.273E+0	1.360E+0	4.195E+0	4.114E+0	2.664E+0	2.003E+0	4.934E+0	3.377E+0	2.244E+0	2.391E+0	5.874E+0	4.816E+0	2.777E+0	3.473E+0	3.786E+0	5.511E+0	4.316E+0	2.745E+0	3.398E+0	4.024E+0	2.930E+0	3.287E+0	2.345E+0	2.347E+0	4.241E+0	3.880E+0	2.997E+0	1.783E+0	7.661E-1	1.768E+0	9.918E-1	1.635E+0	2.787E+0	2.650E+0	1.510E+0	1.916E-1	1.041E+0	9.090E-1	0.000E+0	4.720E-1	2.593E-1	7.383E-1	1.240E+0	1.072E+0	1.077E+0	1.262E-1	9.448E-1	1.234E+0	1.281E+0	2.074E+0	1.847E+0	1.760E+0	2.223E+0	1.340E+0	2.393E-1	1.138E+0	1.496E+0	1.175E+0	1.189E+0	8.146E-1	1.163E+0	7.555E-1	5.064E-1	7.313E-1	4.709E-1	2.063E-1	0.000E+0	0.000E+0	0.000E+0	8.838E-2	2.708E-1	1.747E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	8.420E+2	0.000E+0	0.000E+0	0.000E+0	2.808E+1	8.449E+2	2.340E+1	00008	00000	 1.000E+0	 0.305	 10.01	 36.01	 35.33	 36.13	 29.88	 32.01	 0.699	 0.020	 0.444	     2	000	  0.00	  0.00
06/07/2021 11:12:45	06/07/2021 11:16:02	184	DSc.P	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	1.654E-2	7.932E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	5.259E-1	8.866E-1	0.000E+0	0.000E+0	1.002E+0	8.310E-1	0.000E+0	9.737E-1	1.211E+0	7.787E-1	5.600E-1	8.327E-1	1.675E+0	8.616E-1	8.384E-1	1.421E+0	2.774E+0	2.549E+0	2.421E+0	1.326E+0	1.728E+0	4.186E+0	2.902E+0	3.499E+0	3.927E+0	2.464E+0	2.413E+0	2.959E+0	3.394E+0	4.084E+0	2.431E+0	3.144E+0	3.259E+0	3.442E+0	3.341E+0	4.310E+0	3.631E+0	7.539E+0	6.685E+0	3.956E+0	4.283E+0	5.475E+0	4.593E+0	5.696E+0	5.797E+0	4.856E+0	4.619E+0	3.418E+0	5.143E+0	6.441E+0	1.703E+0	2.044E+0	2.795E+0	3.344E+0	1.913E+0	2.557E+0	3.439E+0	1.573E+0	2.198E+0	3.279E+0	2.989E+0	2.524E+0	2.528E+0	8.943E-1	1.514E+0	1.494E+0	1.413E+0	1.426E+0	2.089E+0	1.702E+0	3.058E+0	3.408E+0	2.147E+0	1.517E+0	2.306E+0	1.765E+0	1.890E+0	2.431E+0	1.700E+0	1.175E+0	1.620E+0	1.475E+0	1.167E+0	1.410E+0	9.161E-1	5.276E-1	5.378E-2	0.000E+0	5.233E-1	1.211E+0	6.492E-1	0.000E+0	6.252E-2	3.355E-1	4.501E-1	1.799E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	8.418E+2	0.000E+0	0.000E+0	0.000E+0	2.787E+1	8.449E+2	2.340E+1	00008	00000	 1.000E+0	 0.305	  9.95	 35.95	 35.33	 36.13	 29.88	 31.94	 0.876	 0.020	 0.444	     2	000	  0.00	  0.00
06/07/2021 11:16:25	06/07/2021 11:19:42	185	DSc.P	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	9.648E-2	6.006E-1	5.799E-1	0.000E+0	0.000E+0	0.000E+0	1.877E-2	1.157E+0	1.477E+0	0.000E+0	1.468E+0	1.057E+0	6.804E-1	1.702E+0	6.246E-1	1.849E+0	8.041E-1	1.234E+0	1.041E+0	4.908E-1	1.606E+0	3.116E+0	1.953E+0	3.111E+0	2.937E+0	2.002E+0	1.319E+0	7.520E-1	1.496E+0	2.227E+0	1.849E+0	3.968E+0	2.134E+0	2.770E+0	3.860E+0	2.116E+0	3.194E+0	4.294E+0	5.212E+0	4.210E+0	4.584E+0	4.114E+0	4.124E+0	2.683E+0	4.630E+0	3.080E+0	4.468E+0	3.717E+0	4.138E+0	2.473E+0	8.679E-1	1.544E+0	2.649E+0	2.138E+0	1.937E+0	1.985E+0	1.982E+0	1.470E+0	6.985E-1	1.080E+0	0.000E+0	1.045E+0	2.732E+0	2.180E+0	1.720E+0	1.903E+0	2.707E+0	2.504E+0	5.820E-1	1.563E-1	1.181E+0	2.055E+0	1.330E+0	1.499E+0	1.483E+0	1.225E+0	1.136E+0	1.319E+0	1.461E+0	2.444E+0	1.896E+0	1.260E+0	1.699E+0	1.740E+0	1.500E+0	1.086E+0	9.620E-1	9.732E-1	5.093E-1	1.689E-2	5.277E-1	7.256E-1	4.637E-1	1.977E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	8.418E+2	0.000E+0	0.000E+0	0.000E+0	2.874E+1	8.450E+2	2.340E+1	00008	00000	 1.000E+0	 0.305	 10.01	 36.01	 35.33	 36.13	 29.82	 31.94	 0.954	 0.020	 0.449	     2	000	  0.00	  0.00
06/07/2021 11:20:05	06/07/2021 11:23:22	186	DSc.P	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	1.119E+0	0.000E+0	0.000E+0	5.642E-1	5.860E-1	0.000E+0	5.193E-1	1.292E+0	4.840E-2	0.000E+0	0.000E+0	0.000E+0	2.579E-1	5.202E-1	5.098E-1	2.204E-1	8.817E-1	4.557E-1	8.676E-1	1.307E+0	1.114E+0	1.296E+0	1.059E+0	1.697E+0	1.154E+0	7.671E-1	1.820E+0	5.300E-1	1.345E+0	9.653E-1	9.260E-1	9.506E-1	2.210E+0	3.828E+0	2.248E+0	1.649E+0	1.623E+0	1.606E+0	1.166E+0	1.890E+0	1.889E+0	1.401E+0	2.333E+0	2.951E+0	2.825E+0	3.160E+0	3.158E+0	5.247E+0	6.034E+0	4.515E+0	4.561E+0	3.315E+0	5.195E+0	4.043E+0	1.686E+0	2.775E+0	3.010E+0	2.203E+0	2.001E+0	3.444E+0	3.648E+0	2.332E+0	2.186E+0	2.287E+0	1.744E+0	2.288E+0	3.904E+0	2.668E+0	2.258E+0	2.524E+0	1.733E+0	1.385E+0	1.096E+0	1.432E+0	1.452E+0	2.068E+0	5.069E-1	6.228E-1	7.307E-1	2.862E-1	8.214E-1	1.586E+0	1.085E+0	7.470E-1	1.600E+0	1.590E+0	9.833E-1	6.787E-1	1.244E+0	1.614E+0	1.495E+0	1.363E+0	1.288E+0	1.043E+0	6.502E-1	3.053E-1	4.344E-1	2.701E-1	7.214E-1	9.790E-1	4.794E-1	2.546E-1	2.574E-1	2.602E-1	2.629E-1	1.845E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	8.419E+2	0.000E+0	0.000E+0	0.000E+0	2.807E+1	8.450E+2	2.340E+1	00008	00000	 1.000E+0	 0.305	 10.01	 36.01	 35.33	 36.13	 29.82	 31.88	 0.721	 0.022	 0.473	     2	000	  0.00	  0.00
06/07/2021 11:23:45	06/07/2021 11:27:02	187	DSc.P	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	6.370E-1	6.020E-1	5.618E-1	1.032E+0	5.252E-1	7.531E-1	0.000E+0	0.000E+0	1.077E+0	4.027E-1	8.903E-1	9.964E-1	1.334E+0	1.002E+0	6.703E-1	1.231E+0	9.837E-1	8.169E-1	6.361E-1	6.531E-1	1.697E+0	1.771E+0	2.914E+0	1.758E+0	1.607E+0	1.409E+0	1.641E+0	1.397E+0	2.505E+0	3.503E+0	1.804E+0	2.548E+0	2.902E+0	1.285E+0	2.445E+0	3.445E+0	3.333E+0	4.194E+0	3.892E+0	3.991E+0	5.067E+0	4.272E+0	5.156E+0	4.034E+0	4.802E+0	3.994E+0	2.867E+0	4.089E+0	2.909E+0	3.221E+0	2.742E+0	9.702E-1	1.357E+0	1.936E+0	1.218E+0	5.229E-1	2.616E-1	1.047E+0	1.158E+0	1.331E+0	1.332E+0	1.796E+0	6.503E-1	7.454E-1	1.697E+0	9.786E-1	2.647E-1	3.547E-1	2.165E+0	2.294E+0	9.939E-1	1.580E+0	1.715E+0	9.603E-1	1.235E+0	8.535E-1	9.749E-1	5.757E-1	0.000E+0	5.482E-1	7.745E-1	1.047E+0	1.177E+0	9.295E-1	9.402E-1	6.009E-1	0.000E+0	0.000E+0	0.000E+0	2.489E-1	2.277E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	8.115E-2	2.683E-1	1.766E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	1.020E-1	2.833E-1	1.894E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	8.419E+2	0.000E+0	0.000E+0	0.000E+0	2.820E+1	8.450E+2	2.340E+1	00008	00000	 1.000E+0	 0.305	  9.95	 36.01	 35.33	 36.13	 29.82	 31.82	 0.854	 0.020	 0.463	     2	000	  0.00	  0.00
